BTC-USD,ETH-USD,XRP-USD,SOL-USD,BNB-USD
35566.65625,1090.1453857421875,0.28890499472618103,3.1080899238586426,38.371360778808594
33922.9609375,1043.4345703125,0.2921229898929596,3.6133980751037598,38.111610412597656
37316.359375,1130.7393798828125,0.3055799901485443,3.513782024383545,40.13593292236328
39187.328125,1218.4530029296875,0.2954379916191101,3.2781639099121094,41.79368209838867
36825.3671875,1171.8345947265625,0.28040599822998047,3.2501609325408936,40.91897964477539
36178.140625,1233.53759765625,0.2801879942417145,3.4470551013946533,43.17182540893555
35791.27734375,1230.1722412109375,0.2773840129375458,3.81813907623291,45.68461227416992
36630.07421875,1257.279541015625,0.2847689986228943,3.7955150604248047,45.353172302246094
36069.8046875,1377.2958984375,0.2943139970302582,3.6418659687042236,42.7855339050293
35547.75,1382.2740478515625,0.2965179979801178,3.7235779762268066,42.60689926147461
30825.69921875,1121.5709228515625,0.26894599199295044,2.9905359745025635,38.64583969116211
33005.76171875,1236.51220703125,0.27279898524284363,3.346229076385498,40.85757064819336
32067.642578125,1230.9906005859375,0.271820992231369,3.5041120052337646,40.81547927856445
32289.37890625,1391.609375,0.2735089957714081,3.634411096572876,41.88160705566406
32366.392578125,1324.414794921875,0.269089013338089,3.6999809741973877,41.62370300292969
32569.849609375,1357.05810546875,0.26882699131965637,4.04734992980957,41.69473648071289
30432.546875,1253.1871337890625,0.2519429922103882,3.690587043762207,40.994876861572266
33466.09765625,1332.4921875,0.26412200927734375,3.8220720291137695,42.52910614013672
34316.38671875,1382.5228271484375,0.2821879982948303,3.8346760272979736,42.85234832763672
34269.5234375,1376.115478515625,0.44024398922920227,4.224276065826416,44.77227783203125
33114.359375,1314.9862060546875,0.49231401085853577,4.264143943786621,44.27599334716797
33537.17578125,1369.04052734375,0.37150898575782776,4.611601829528809,51.607696533203125
35510.2890625,1515.1937255859375,0.369269996881485,5.267508029937744,51.05640411376953
37472.08984375,1660.9095458984375,0.3934899866580963,5.71599006652832,52.242637634277344
36926.06640625,1594.7626953125,0.44644901156425476,6.426064968109131,55.92512512207031
38144.30859375,1718.65087890625,0.45004698634147644,6.681719779968262,67.84556579589844
39266.01171875,1677.8468017578125,0.43909600377082825,6.110806941986084,72.73359680175781
38903.44140625,1614.227783203125,0.41795799136161804,6.700462818145752,68.59052276611328
46196.46484375,1746.6168212890625,0.44770199060440063,7.8832502365112305,79.83154296875
46481.10546875,1768.0350341796875,0.47199100255966187,7.816792964935303,107.89927673339844
44918.18359375,1744.243408203125,0.503445029258728,9.072214126586914,129.73715209960938
47909.33203125,1783.7979736328125,0.5247870087623596,9.215352058410645,124.43425750732422
47504.8515625,1843.5325927734375,0.6085919737815857,9.2470121383667,136.94839477539062
47105.515625,1814.10986328125,0.6289960145950317,8.732455253601074,133.4526824951172
48717.2890625,1805.0841064453125,0.5941929817199707,8.738896369934082,136.426513671875
47945.05859375,1779.791015625,0.5489150285720825,8.861739158630371,129.56788635253906
49199.87109375,1781.0675048828125,0.5208460092544556,8.297866821289062,130.05665588378906
52149.0078125,1848.458251953125,0.5355370044708252,8.222577095031738,164.67010498046875
51679.796875,1937.44921875,0.5324329733848572,8.980451583862305,195.93263244628906
55888.1328125,1960.164794921875,0.567018985748291,11.465653419494629,332.61602783203125
56099.51953125,1919.5340576171875,0.5175120234489441,10.002663612365723,255.9537353515625
57539.9453125,1935.60107421875,0.5485600233078003,11.0855131149292,293.923583984375
54207.3203125,1781.992919921875,0.571740984916687,14.454785346984863,267.5097961425781
48824.42578125,1570.2039794921875,0.47356298565864563,15.2015380859375,230.99424743652344
49705.33203125,1626.57568359375,0.4718320071697235,17.30270767211914,254.359130859375
47093.8515625,1475.7037353515625,0.4345239996910095,13.816014289855957,233.88595581054688
46339.76171875,1446.03369140625,0.4278999865055084,13.58794116973877,221.68043518066406
46188.453125,1459.97314453125,0.4378089904785156,13.201168060302734,225.2494354248047
45137.76953125,1416.0489501953125,0.41495299339294434,13.08924674987793,209.57440185546875
49631.2421875,1564.7076416015625,0.44724398851394653,14.955588340759277,254.6299285888672
48378.98828125,1492.6087646484375,0.43683698773384094,13.958921432495117,239.5225372314453
50538.2421875,1575.8531494140625,0.45027899742126465,14.115591049194336,241.09136962890625
